location_id,location_name,country_code,asia_subregion,year,age_id,age_name,dalys,dalys_lower,dalys_upper,economic_burden_vlw,economic_burden_vlw_lower,economic_burden_vlw_upper,economic_burden_vlw_trillion,economic_burden_vlw_lower_trillion,economic_burden_vlw_upper_trillion
34,Azerbaijan,AZE,Central Asia,2011,31,85-89 years,12.373964709613762,8.460705093423469,17.71678880346927,7392766.327783283,4386470.158261395,12250223.748855669,7.392766327783283e-6,4.386470158261395e-6,1.2250223748855669e-5
34,Azerbaijan,AZE,Central Asia,2011,32,90-94 years,3.0602951035966637,1.9226926825966468,4.745618386963826,2144563.898413478,1144768.4881712345,3896565.6936228946,2.1445638984134777e-6,1.1447684881712346e-6,3.8965656936228945e-6
34,Azerbaijan,AZE,Central Asia,2011,235,95+ years,1.3775499625300822,0.8261653277178085,2.1296349835353605,1136497.8959047417,569644.3093662377,2152580.6142596346,1.1364978959047417e-6,5.696443093662377e-7,2.152580614259635e-6
34,Azerbaijan,AZE,Central Asia,2012,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2012,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2012,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2012,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2012,9,20-24 years,3.206956183480944,2.2686927720296373,4.399801711855471,177838.9033901864,120318.93187389542,257117.046530879,1.778389033901864e-7,1.2031893187389543e-7,2.57117046530879e-7
34,Azerbaijan,AZE,Central Asia,2012,10,25-29 years,6.271908324513938,4.375425532281265,8.947566507033379,384993.0747670917,256112.14489352683,580872.6392898012,3.849930747670917e-7,2.5611214489352683e-7,5.808726392898013e-7
34,Azerbaijan,AZE,Central Asia,2012,11,30-34 years,10.245185663120084,7.4547171634444664,14.52285002104232,703004.0827729919,486192.007341158,1057960.7813968132,7.030040827729919e-7,4.86192007341158e-7,1.0579607813968131e-6
34,Azerbaijan,AZE,Central Asia,2012,12,35-39 years,21.21374057336933,15.108020797078147,29.609157053290897,1646242.091094317,1110626.6027919026,2451822.7647918644,1.6462420910943168e-6,1.1106266027919027e-6,2.4518227647918644e-6
34,Azerbaijan,AZE,Central Asia,2012,13,40-44 years,48.22766119147932,33.890782799239346,66.07241959220744,4292620.0367436055,2847023.7408662774,6314733.17260018,4.292620036743606e-6,2.8470237408662773e-6,6.31473317260018e-6
34,Azerbaijan,AZE,Central Asia,2012,14,45-49 years,108.66428691582536,76.47706448930225,146.31127176830776,11278683.060488906,7466729.816520222,16437565.462092003,1.1278683060488906e-5,7.466729816520223e-6,1.6437565462092e-5
34,Azerbaijan,AZE,Central Asia,2012,15,50-54 years,203.34632831944432,148.43775861999205,276.81410676576525,25077378.920315173,17147640.08628374,37258013.67322943,2.5077378920315173e-5,1.714764008628374e-5,3.7258013673229434e-5
34,Azerbaijan,AZE,Central Asia,2012,16,55-59 years,219.4467072440665,160.84623115072228,302.2072285670946,32807283.489410777,22400646.55281778,49809061.73428452,3.280728348941078e-5,2.240064655281778e-5,4.980906173428452e-5
34,Azerbaijan,AZE,Central Asia,2012,17,60-64 years,216.8911338076929,159.99344387119635,286.6078881431306,40179961.798201524,27459113.831081394,58929986.607031494,4.017996179820152e-5,2.7459113831081394e-5,5.8929986607031496e-5
34,Azerbaijan,AZE,Central Asia,2012,18,65-69 years,120.27384412263646,85.39826361642567,166.9069713572555,28312117.79979907,18483565.74249682,43905962.06624207,2.831211779979907e-5,1.8483565742496818e-5,4.390596206624207e-5
34,Azerbaijan,AZE,Central Asia,2012,19,70-74 years,210.24383562818073,150.45053968073773,294.2141715339642,64866983.35603069,42102060.76916539,101833702.69235067,6.486698335603069e-5,4.2102060769165387e-5,1.0183370269235068e-4
34,Azerbaijan,AZE,Central Asia,2012,20,75-79 years,170.85801719080743,122.8364924269961,237.93514397614356,71206024.02967496,45926476.501103476,112687734.28010558,7.120602402967496e-5,4.5926476501103474e-5,1.1268773428010558e-4
34,Azerbaijan,AZE,Central Asia,2012,30,80-84 years,67.59922612219243,46.121289758769805,95.1139828715885,36990361.793646306,22303186.306220267,60388228.946455576,3.699036179364631e-5,2.2303186306220268e-5,6.0388228946455576e-5
34,Azerbaijan,AZE,Central Asia,2012,31,85-89 years,13.940074818972484,9.390356334050646,20.262539723001023,9347756.21943262,5488660.099417135,15835154.46042948,9.34775621943262e-6,5.488660099417135e-6,1.583515446042948e-5
34,Azerbaijan,AZE,Central Asia,2012,32,90-94 years,3.222607912365819,1.9727033121340056,4.896985502673095,2548319.8806151533,1326861.290183872,4556926.081481658,2.5483198806151534e-6,1.326861290183872e-6,4.556926081481658e-6
34,Azerbaijan,AZE,Central Asia,2012,235,95+ years,1.419332334820736,0.8283055341569228,2.1849461941523622,1318346.702249472,640269.1913486421,2527118.979410255,1.3183467022494721e-6,6.402691913486421e-7,2.5271189794102547e-6
34,Azerbaijan,AZE,Central Asia,2013,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2013,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2013,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2013,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2013,9,20-24 years,3.119988551320054,2.1785283370689013,4.372154007246678,185823.97756397704,124213.46986758099,274363.18775536463,1.8582397756397704e-7,1.24213469867581e-7,2.7436318775536466e-7
34,Azerbaijan,AZE,Central Asia,2013,10,25-29 years,6.397716094064544,4.445481409728045,9.16126672586848,421570.87142911705,279838.573174317,638384.4923068464,4.21570871429117e-7,2.79838573174317e-7,6.383844923068464e-7
34,Azerbaijan,AZE,Central Asia,2013,11,30-34 years,10.370294123487906,7.448040470835086,14.5709286742397,763496.8482483886,522591.2829857325,1139889.477516135,7.634968482483886e-7,5.225912829857325e-7,1.139889477516135e-6
34,Azerbaijan,AZE,Central Asia,2013,12,35-39 years,20.789984062621823,14.725602839776414,28.71636525265979,1730212.348752899,1163922.0883455712,2551363.7212040564,1.730212348752899e-6,1.163922088345571e-6,2.5513637212040564e-6
34,Azerbaijan,AZE,Central Asia,2013,13,40-44 years,45.75711839087525,32.374373618356245,62.561612559333426,4365173.504043866,2922841.767111223,6407855.108247264,4.365173504043866e-6,2.9228417671112233e-6,6.4078551082472645e-6
34,Azerbaijan,AZE,Central Asia,2013,14,45-49 years,104.23606751081128,73.33058135234418,136.03659018470162,11587776.016896416,7681717.627851665,16355344.291316979,1.1587776016896415e-5,7.681717627851666e-6,1.6355344291316978e-5
34,Azerbaijan,AZE,Central Asia,2013,15,50-54 years,203.347384191952,146.73039186583995,273.79097790434815,26839216.126795895,18173156.263650075,39404351.49160594,2.6839216126795895e-5,1.8173156263650074e-5,3.940435149160594e-5
34,Azerbaijan,AZE,Central Asia,2013,16,55-59 years,230.5090630354543,167.74693072902957,307.43081925022926,36869994.4648419,25034657.497343615,54050567.74507724,3.6869994464841905e-5,2.5034657497343616e-5,5.4050567745077235e-5
34,Azerbaijan,AZE,Central Asia,2013,17,60-64 years,230.7406628787447,168.59499288920384,297.48951992878756,45745566.12131625,31004705.51736615,65336504.789067924,4.5745566121316245e-5,3.100470551736615e-5,6.533650478906793e-5
34,Azerbaijan,AZE,Central Asia,2013,18,65-69 years,132.2299757367996,95.4203819694316,182.29312936094345,33340534.295927454,22136459.145720698,51233294.33654326,3.334053429592746e-5,2.2136459145720697e-5,5.123329433654326e-5
34,Azerbaijan,AZE,Central Asia,2013,19,70-74 years,184.38386044096208,131.12376798111012,251.60318927211048,60800140.1732273,39406667.597391106,92956082.66138168,6.08001401732273e-5,3.940666759739111e-5,9.295608266138168e-5
34,Azerbaijan,AZE,Central Asia,2013,20,75-79 years,177.1744166292152,123.64933770532824,245.92789115052403,79681012.158527,50065785.569636285,125178650.67361236,7.9681012158527e-5,5.006578556963629e-5,1.2517865067361236e-4
34,Azerbaijan,AZE,Central Asia,2013,30,80-84 years,73.86728772946313,50.01352990376051,102.56116427440566,44325146.089119345,26585926.031517733,70142778.34080726,4.4325146089119344e-5,2.6585926031517734e-5,7.014277834080726e-5
34,Azerbaijan,AZE,Central Asia,2013,31,85-89 years,15.615953529847378,10.504664610923806,22.22967686623073,11683725.783922007,6853683.783366222,19189131.599897,1.1683725783922008e-5,6.853683783366222e-6,1.9189131599897e-5
34,Azerbaijan,AZE,Central Asia,2013,32,90-94 years,3.4234921057005314,2.1663562277698687,5.193943696949004,3039962.0619866303,1652791.37587456,5431424.13464953,3.0399620619866304e-6,1.65279137587456e-6,5.43142413464953e-6
34,Azerbaijan,AZE,Central Asia,2013,235,95+ years,1.4412922324185022,0.8523014643956222,2.427616627828634,1502682.3197814666,739111.0354433549,3135071.098282712,1.5026823197814666e-6,7.391110354433549e-7,3.135071098282712e-6
34,Azerbaijan,AZE,Central Asia,2014,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2014,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2014,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2014,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2014,9,20-24 years,3.008399564668287,2.1433779948558884,4.177899541048886,181359.90258633666,123755.76406357226,265410.5399391736,1.8135990258633666e-7,1.2375576406357226e-7,2.654105399391736e-7
34,Azerbaijan,AZE,Central Asia,2014,10,25-29 years,6.377182164517782,4.370463869850639,9.265446598473364,425111.5275889045,278382.8916796743,653363.3947270893,4.251115275889045e-7,2.783828916796743e-7,6.533633947270893e-7
34,Azerbaijan,AZE,Central Asia,2014,11,30-34 years,10.281418652915235,7.25284815144153,14.431000605222618,765412.9224974915,514523.4708998249,1140525.3930547396,7.654129224974914e-7,5.145234708998249e-7,1.1405253930547395e-6
34,Azerbaijan,AZE,Central Asia,2014,12,35-39 years,20.605981066904583,14.695556056157038,29.146118593949222,1733268.0051958037,1174116.8192319253,2614315.736068496,1.7332680051958036e-6,1.1741168192319253e-6,2.614315736068496e-6
34,Azerbaijan,AZE,Central Asia,2014,13,40-44 years,43.35067906497984,30.97446745505108,60.70964507123527,4177758.4003641503,2823714.408874497,6274516.238422937,4.17775840036415e-6,2.8237144088744966e-6,6.274516238422937e-6
34,Azerbaijan,AZE,Central Asia,2014,14,45-49 years,100.81538161164708,70.52124304191811,138.68151647545326,11314112.87991659,7451976.8191304235,16815572.404815406,1.131411287991659e-5,7.4519768191304234e-6,1.6815572404815405e-5
34,Azerbaijan,AZE,Central Asia,2014,15,50-54 years,201.9237969435691,144.87597525525712,270.6987460404933,26881683.68317962,18065899.839136787,39222055.963779934,2.688168368317962e-5,1.8065899839136787e-5,3.9222055963779934e-5
34,Azerbaijan,AZE,Central Asia,2014,16,55-59 years,247.0964369258814,181.7890312830204,329.5187894557763,39836816.680887125,27298931.016037136,58304253.95173291,3.9836816680887125e-5,2.7298931016037138e-5,5.830425395173291e-5
34,Azerbaijan,AZE,Central Asia,2014,17,60-64 years,244.81930902029188,175.74870084331596,318.120315683542,48891799.89924041,32493866.799851347,70212699.26622698,4.8891799899240415e-5,3.2493866799851346e-5,7.021269926622698e-5
34,Azerbaijan,AZE,Central Asia,2014,18,65-69 years,157.45170938442257,110.12930311194296,210.446757149558,39952363.579154134,25628965.382528555,59582743.68648821,3.9952363579154135e-5,2.5628965382528555e-5,5.958274368648821e-5
34,Azerbaijan,AZE,Central Asia,2014,19,70-74 years,151.7487213300807,110.94372700370172,202.69072523311823,50294210.28695463,33556590.012799114,75642467.21915962,5.029421028695463e-5,3.355659001279911e-5,7.564246721915962e-5
34,Azerbaijan,AZE,Central Asia,2014,20,75-79 years,185.30251433219513,131.59355407351796,251.13242499691745,84163306.0152558,53831380.455392346,129443952.57266031,8.416330601525579e-5,5.383138045539235e-5,1.2944395257266032e-4
34,Azerbaijan,AZE,Central Asia,2014,30,80-84 years,75.38829225724048,51.167083035498194,103.90479453688256,46348272.258572556,27963705.41464033,72870522.55617946,4.634827225857256e-5,2.796370541464033e-5,7.287052255617946e-5
34,Azerbaijan,AZE,Central Asia,2014,31,85-89 years,18.39678875220815,12.436057285958675,25.866624773385567,14359141.897188745,8518243.762051178,23448113.80260951,1.4359141897188746e-5,8.518243762051179e-6,2.344811380260951e-5
34,Azerbaijan,AZE,Central Asia,2014,32,90-94 years,3.5878740911413045,2.267796108185506,5.397172718508324,3343535.2485916163,1838977.8198472217,5960770.607049675,3.3435352485916163e-6,1.8389778198472216e-6,5.960770607049675e-6
34,Azerbaijan,AZE,Central Asia,2014,235,95+ years,1.41468179621322,0.8325584251730521,2.412428883457955,1552218.5870239765,767686.2632861073,3249179.930929175,1.5522185870239765e-6,7.676862632861073e-7,3.2491799309291752e-6
34,Azerbaijan,AZE,Central Asia,2015,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2015,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2015,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2015,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2015,9,20-24 years,2.8668803094988284,2.0280957758682634,3.947894432363947,147603.41782144108,99934.66472208303,214055.41654122394,1.4760341782144107e-7,9.993466472208304e-8,2.1405541654122395e-7
34,Azerbaijan,AZE,Central Asia,2015,10,25-29 years,6.197704974213063,4.374285674279834,8.90634967970743,352670.07979454304,237589.05441248574,535643.9156780622,3.52670079794543e-7,2.3758905441248573e-7,5.356439156780622e-7
34,Azerbaijan,AZE,Central Asia,2015,11,30-34 years,10.19828117714894,7.463987226796972,14.489811937099736,647764.279442586,451327.0030462099,976940.0006087805,6.47764279442586e-7,4.513270030462099e-7,9.769400006087805e-7
34,Azerbaijan,AZE,Central Asia,2015,12,35-39 years,20.495503322625485,15.09033638230968,28.93355872981093,1470078.598565017,1027687.4980717456,2214113.1975410534,1.4700785985650171e-6,1.0276874980717457e-6,2.2141131975410533e-6
34,Azerbaijan,AZE,Central Asia,2015,13,40-44 years,41.334441523334554,29.724354417229392,58.41214084236041,3394784.0775407865,2308390.869134048,5147722.279607768,3.3947840775407863e-6,2.308390869134048e-6,5.147722279607768e-6
34,Azerbaijan,AZE,Central Asia,2015,14,45-49 years,97.60044810003606,68.49023175084724,135.11709368473936,9326750.796524188,6161387.817321959,13963598.078706063,9.326750796524188e-6,6.161387817321959e-6,1.3963598078706063e-5
34,Azerbaijan,AZE,Central Asia,2015,15,50-54 years,199.93676132225096,140.06257139598551,267.21152703125546,22638706.67398986,14850746.014240384,32921871.529852465,2.263870667398986e-5,1.4850746014240385e-5,3.292187152985246e-5
34,Azerbaijan,AZE,Central Asia,2015,16,55-59 years,263.64688870072195,194.0424258428092,355.59231257881686,36104958.7417455,24736738.410156548,53368292.480327345,3.6104958741745504e-5,2.473673841015655e-5,5.3368292480327346e-5
34,Azerbaijan,AZE,Central Asia,2015,17,60-64 years,264.88576053991096,194.00786876752235,345.36448348364803,44856293.4701483,30357392.42485085,64656322.80247825,4.48562934701483e-5,3.0357392424850852e-5,6.465632280247824e-5
34,Azerbaijan,AZE,Central Asia,2015,18,65-69 years,181.46490748947488,130.55051774790024,239.86804614826124,38948930.72395038,25766103.693268716,57340905.48912536,3.894893072395038e-5,2.5766103693268717e-5,5.734090548912536e-5
34,Azerbaijan,AZE,Central Asia,2015,19,70-74 years,129.35480501642525,93.92856841332872,174.2789657886642,36192930.866818815,24035080.269313235,54624217.962657325,3.6192930866818816e-5,2.4035080269313236e-5,5.4624217962657326e-05
34,Azerbaijan,AZE,Central Asia,2015,20,75-79 years,180.99641976695656,128.09900939650416,244.83272294222036,69368636.84357439,44457239.83203147,106326761.22724107,6.93686368435744e-5,4.445723983203147e-5,1.0632676122724107e-4
34,Azerbaijan,AZE,Central Asia,2015,30,80-84 years,78.98538584976701,54.67159500091715,107.23757222543978,41481475.17556899,25711866.89899602,64151340.56129775,4.148147517556899e-5,2.571186689899602e-5,6.415134056129775e-5
34,Azerbaijan,AZE,Central Asia,2015,31,85-89 years,19.6334177018894,13.54209690172808,28.12605702087652,13311072.863443455,8139592.302713786,21914510.07679348,1.3311072863443455e-5,8.139592302713786e-6,2.191451007679348e-5
34,Azerbaijan,AZE,Central Asia,2015,32,90-94 years,3.941483811749805,2.531041038089923,5.96512956057508,3226083.266292578,1799531.00584316,5738160.055569133,3.226083266292578e-6,1.79953100584316e-6,5.7381600555691325e-6
34,Azerbaijan,AZE,Central Asia,2015,235,95+ years,1.4044339001076138,0.8341081079893908,2.362626773821638,1357126.4689104639,679005.615519699,2756145.150491197,1.3571264689104638e-6,6.79005615519699e-7,2.7561451504911972e-6
34,Azerbaijan,AZE,Central Asia,2016,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2016,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2016,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2016,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2016,9,20-24 years,2.6862342179161893,1.855163277145328,3.7360457591409375,133085.89128155028,87944.34367122229,194593.5390752257,1.330858912815503e-7,8.79443436712223e-8,1.945935390752257e-7
34,Azerbaijan,AZE,Central Asia,2016,10,25-29 years,6.15185907905388,4.3857877716487375,8.789602053728059,336774.13240364235,229181.76531773517,507603.67850024585,3.3677413240364235e-7,2.2918176531773518e-7,5.076036785002458e-7
34,Azerbaijan,AZE,Central Asia,2016,11,30-34 years,10.430870740262089,7.589768283956078,14.75600483191964,637292.4072935475,441656.18485276925,955064.9994145326,6.372924072935475e-7,4.4165618485276924e-7,9.550649994145326e-7
34,Azerbaijan,AZE,Central Asia,2016,12,35-39 years,21.063300862855343,14.733980388934636,30.325138336566525,1453012.8323686211,965444.6882810305,2227067.021912092,1.4530128323686212e-6,9.654446882810305e-7,2.227067021912092e-6
34,Azerbaijan,AZE,Central Asia,2016,13,40-44 years,40.39131102457323,28.01115200157508,56.3431953562156,3190121.4976392123,2094023.470049423,4761927.048726033,3.1901214976392123e-6,2.094023470049423e-6,4.761927048726033e-6
34,Azerbaijan,AZE,Central Asia,2016,14,45-49 years,95.67292823997391,69.03203715509713,131.4734127159194,8790281.454066088,5978363.062165905,13012298.386714784,8.790281454066088e-6,5.978363062165904e-6,1.3012298386714785e-5
34,Azerbaijan,AZE,Central Asia,2016,15,50-54 years,196.66851837280643,136.67144653684343,266.03697190816604,21403208.744946536,13953394.907586265,31393970.157466635,2.1403208744946535e-5,1.3953394907586265e-5,3.139397015746663e-5
34,Azerbaijan,AZE,Central Asia,2016,16,55-59 years,280.05536289789114,201.2859432403043,384.44722820327274,36850848.92802312,24718085.371260628,55173709.95250914,3.685084892802312e-5,2.4718085371260628e-5,5.5173709952509144e-5
34,Azerbaijan,AZE,Central Asia,2016,17,60-64 years,285.75368398512944,205.7585048230642,379.20374187878593,46483795.82119018,31086513.52566955,67801561.4692678,4.648379582119018e-5,3.108651352566955e-5,6.78015614692678e-5
34,Azerbaijan,AZE,Central Asia,2016,18,65-69 years,210.11721687802637,151.7268159708046,279.32608013828224,43295702.45377174,28789629.95205147,63754510.726043016,4.3295702453771743e-5,2.878962995205147e-5,6.375451072604301e-5
34,Azerbaijan,AZE,Central Asia,2016,19,70-74 years,115.69534364263124,83.75550613768313,156.2816610376477,31110883.567044444,20514777.194980413,46868001.58245659,3.1110883567044445e-5,2.0514777194980414e-5,4.686800158245659e-5
34,Azerbaijan,AZE,Central Asia,2016,20,75-79 years,176.6707457803624,126.89475074525517,239.17625572962325,64906141.051228516,42247572.360310666,99028560.57724002,6.490614105122851e-5,4.224757236031067e-5,9.902856057724002e-5
34,Azerbaijan,AZE,Central Asia,2016,30,80-84 years,82.72576110937416,57.59809783560806,112.50809920379372,42197002.499348894,26428591.363860615,65629556.78378827,4.2197002499348895e-5,2.6428591363860616e-5,6.562955678378827e-5
34,Azerbaijan,AZE,Central Asia,2016,31,85-89 years,22.311282885317443,14.746516373401436,32.510109560860606,14893941.958104195,8633921.466314556,25035027.732233938,1.4893941958104195e-5,8.633921466314556e-6,2.503502773223394e-5
34,Azerbaijan,AZE,Central Asia,2016,32,90-94 years,4.3398415964267985,2.7552901619247883,6.738055023273117,3513507.40910688,1913482.9474276598,6437266.67836424,3.51350740910688e-6,1.91348294742766e-6,6.437266678364239e-6
34,Azerbaijan,AZE,Central Asia,2016,235,95+ years,1.420625065204632,0.8551011016853113,2.3109884088157533,1363574.9290868356,686222.3765833325,2695933.029599067,1.3635749290868357e-6,6.862223765833326e-7,2.6959330295990668e-6
34,Azerbaijan,AZE,Central Asia,2017,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2017,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2017,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2017,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2017,9,20-24 years,2.525592774651939,1.7690822971817155,3.4421993383238068,122916.68186637264,82271.05389661487,176233.1805747492,1.2291668186637264e-7,8.227105389661487e-8,1.7623318057474918e-7
34,Azerbaijan,AZE,Central Asia,2017,10,25-29 years,6.134626706584238,4.426362198172988,8.49549796987615,329893.8646080711,226827.23609726294,482549.7404192917,3.298938646080711e-7,2.2682723609726295e-7,4.825497404192917e-7
34,Azerbaijan,AZE,Central Asia,2017,11,30-34 years,10.80632860389442,7.778464398189403,15.51328889757768,648425.1765632844,443603.5726198757,987492.2444164595,6.484251765632844e-7,4.436035726198757e-7,9.874922444164595e-7
34,Azerbaijan,AZE,Central Asia,2017,12,35-39 years,21.858358589222444,15.407573230896029,31.18805642308471,1480435.6809601441,988888.2864312723,2251677.413697816,1.4804356809601441e-6,9.888882864312724e-7,2.251677413697816e-6
34,Azerbaijan,AZE,Central Asia,2017,13,40-44 years,40.66994066050773,28.21965492518995,59.71221022335071,3152644.5769861224,2065661.590904787,4958697.577831489,3.1526445769861226e-6,2.065661590904787e-6,4.958697577831489e-6
34,Azerbaijan,AZE,Central Asia,2017,14,45-49 years,94.2382454898994,68.48932002029572,127.9238426255028,8493885.52287228,5802444.680131294,12436398.153389653,8.49388552287228e-6,5.8024446801312935e-6,1.2436398153389653e-5
34,Azerbaijan,AZE,Central Asia,2017,15,50-54 years,193.74462052005092,136.328960855744,268.1925825988075,20669781.92623772,13595060.441723077,31095266.54998151,2.0669781926237722e-5,1.3595060441723076e-5,3.109526654998151e-5
34,Azerbaijan,AZE,Central Asia,2017,16,55-59 years,291.48816735888636,209.58060581301544,392.5247310842814,37567721.854136474,25122000.191460237,55296617.76252672,3.756772185413648e-5,2.512200019146024e-5,5.529661776252672e-5
34,Azerbaijan,AZE,Central Asia,2017,17,60-64 years,308.72625696753465,222.749434388517,408.1509777082106,49144845.31073703,32841265.34702969,71398888.05864398,4.9144845310737026e-5,3.284126534702969e-5,7.139888805864398e-5
34,Azerbaijan,AZE,Central Asia,2017,18,65-69 years,229.70502021460783,161.8733149969766,306.2354905332355,46269385.85802673,29915523.75478488,68430898.27490549,4.626938585802673e-5,2.9915523754784877e-5,6.843089827490549e-5
34,Azerbaijan,AZE,Central Asia,2017,19,70-74 years,119.95998232193364,86.44456085116647,161.48233574541342,31537345.590538815,20737417.61293912,47598712.26053988,3.153734559053882e-5,2.0737417612939118e-5,4.759871226053988e-5
34,Azerbaijan,AZE,Central Asia,2017,20,75-79 years,159.73427458265613,114.54502735140184,218.52494466683387,56910025.71866941,36840420.43807228,88005828.6561203,5.6910025718669404e-5,3.6840420438072276e-5,8.80058286561203e-5
34,Azerbaijan,AZE,Central Asia,2017,30,80-84 years,89.84547679290763,59.889413615527715,125.59316428771244,44853587.5998175,26829302.22866079,71610273.97692022,4.48535875998175e-5,2.682930222866079e-5,7.161027397692021e-5
34,Azerbaijan,AZE,Central Asia,2017,31,85-89 years,22.552606268287683,15.028384053022776,33.54932434854981,14978670.461013688,8806106.14208078,25746578.190438982,1.4978670461013688e-5,8.80610614208078e-6,2.574657819043898e-5
34,Azerbaijan,AZE,Central Asia,2017,32,90-94 years,4.805219410549183,3.0534000848778953,7.39418907754496,3928434.558792626,2145594.1393359983,7120121.239342546,3.928434558792626e-6,2.1455941393359983e-6,7.120121239342546e-6
34,Azerbaijan,AZE,Central Asia,2017,235,95+ years,1.4407889926023114,0.8226646534847084,2.370651513263277,1405273.4246392932,680685.2755647888,2792782.206536617,1.4052734246392933e-6,6.806852755647888e-7,2.792782206536617e-6
34,Azerbaijan,AZE,Central Asia,2018,1,<5 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2018,6,5-9 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2018,7,10-14 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2018,8,15-19 years,0,0,0,0,0,0,0,0,0
34,Azerbaijan,AZE,Central Asia,2018,9,20-24 years,2.4980727871886215,1.7436551008805004,3.4160985308880765,129423.18953235279,86565.51181394806,186370.34462233563,1.2942318953235277e-7,8.656551181394806e-8,1.8637034462233562e-7
34,Azerbaijan,AZE,Central Asia,2018,10,25-29 years,6.129430239160466,4.33155583925311,8.288176002723436,350792.1900683262,237027.07785398862,501512.97645187855,3.507921900683262e-7,2.3702707785398863e-7,5.015129764518786e-7
34,Azerbaijan,AZE,Central Asia,2018,11,30-34 years,11.256968213540802,8.176298696748233,16.050688460410463,718567.8095750436,497638.58105271787,1088096.3533152598,7.185678095750436e-7,4.976385810527178e-7,1.0880963533152597e-6
34,Azerbaijan,AZE,Central Asia,2018,12,35-39 years,22.9423707200531,16.47731762078311,32.234117095364,1652054.1930100915,1127489.3620533173,2479717.315401994,1.6520541930100915e-6,1.1274893620533173e-6,2.479717315401994e-6
34,Azerbaijan,AZE,Central Asia,2018,13,40-44 years,42.20615453315145,29.483473469022,58.688534596571394,3476160.3032936756,2299623.5831739237,5192324.190576563,3.4761603032936756e-6,2.2996235831739235e-6,5.192324190576563e-6
34,Azerbaijan,AZE,Central Asia,2018,14,45-49 years,93.05136726248308,67.63648366937949,125.31288000280908,8903899.205277294,6105137.741993152,12963084.509040827,8.903899205277293e-6,6.105137741993152e-6,1.2963084509040827e-5
34,Azerbaijan,AZE,Central Asia,2018,15,50-54 years,192.39527005827793,135.1175859252053,264.120659723575,21767211.308332082,14351879.612505805,32562734.605655428,2.1767211308332082e-5,1.4351879612505804e-5,3.256273460565543e-5
34,Azerbaijan,AZE,Central Asia,2018,16,55-59 years,303.2900764064757,215.24279862467145,409.8979487247779,41388986.87446225,27419303.517782003,61475076.02865749,4.138898687446225e-5,2.7419303517782003e-5,6.14750760286575e-5
34,Azerbaijan,AZE,Central Asia,2018,17,60-64 years,332.6620120325602,242.21645415755415,445.5052929003459,55971732.53520128,37811943.03330626,82878838.35103923,5.5971732535201284e-5,3.7811943033306264e-5,8.287883835103923e-5
34,Azerbaijan,AZE,Central Asia,2018,18,65-69 years,247.81860215106863,176.6169549101989,330.20291852687916,52650895.45600945,34631100.361436695,77933955.47889589,5.2650895456009444e-5,3.463110036143669e-5,7.793395547889589e-5
